uri,artist_names,track_name,peak_rank,weeks_on_chart,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,duration_ms
spotify:track:2DgdHcjWmO3qd50RzuBLgZ,panic! at the disco,house of memories,64,16,0.506,0.817,11,-5.051,0,0.0335,0.00272,0.0,0.0486,109.952,4,208707
spotify:track:2SwQShWjZsxoGviEyaEMOX,ezhel,nerdesin,164,3,0.816,0.696,8,-6.75,0,0.153,0.201,0.000643,0.13,100.004,4,176268
spotify:track:3GdWfmQBiiJrDUvSZS1bGv,"nav, lil baby, travis scott",never sleep (with lil baby feat. travis scott),101,2,0.819,0.651,1,-5.829,1,0.169,0.00639,0.0,0.122,139.957,4,185786
spotify:track:7AwVSKaQxpidrtYBerkHKk,"ana castela, melody, dj chris no beat",pipoco,100,4,0.774,0.742,8,-4.178,1,0.0766,0.473,0.000472,0.342,134.991,4,194023
spotify:track:48AJSd42lXpicsGqcgopof,"daddy yankee, bad bunny",x última vez,18,20,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,90.04,4,192477
spotify:track:7JJmb5XwzOO8jgpou264Ml,shawn mendes,there's nothing holdin' me back,5,72,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,121.998,4,199440
spotify:track:2m6Ko3CY1qXNNja8AlugNc,troye sivan,angel baby,59,19,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,72.498,4,220780
spotify:track:3HyR1j49TY5ACP2lseF1jx,beyoncé,summer renaissance,46,2,0.674,0.625,1,-9.593,1,0.0514,0.0843,0.0015,0.11,120.004,4,273998
spotify:track:1I4dwH7C0jBAEtz5DjlJgQ,sofia carson,come back home,193,1,0.552,0.531,7,-7.732,1,0.0421,0.241,1.21e-05,0.122,144.946,4,176859
spotify:track:10SRMwb9EuVS1K9rYsBfHQ,bts,yet to come,7,8,0.559,0.885,1,-4.515,1,0.189,0.0432,0.0,0.333,172.029,4,193594
spotify:track:5qaEfEh1AtSdrdrByCP7qR,imagine dragons,demons,194,2,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,89.938,4,177507
spotify:track:7lvDsmTRXFE3dK4OjvRiWB,"shae gill, ali sethi",pasoori,109,16,0.714,0.596,11,-6.206,0,0.043,0.0657,0.0,0.0625,91.991,4,224147
spotify:track:4EWCNWgDS8707fNSZ1oaA5,kanye west,heartless,198,1,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,87.999,4,211000
spotify:track:1MpCaOeUWhox2Fgigbe1cL,beyoncé,i'm that girl,33,1,0.554,0.535,5,-8.959,0,0.186,0.0616,1.32e-05,0.124,105.865,4,208014
spotify:track:2mqTtvbKxH7SoEQ2oGAnsA,beyoncé,church girl,39,1,0.792,0.919,2,-5.688,1,0.276,0.0381,5.1e-06,0.368,92.028,4,224473
spotify:track:0mKGwFMHzTprtS2vpR3b6s,beyoncé,cozy,50,1,0.556,0.63,7,-8.15,1,0.102,0.000828,0.00468,0.155,149.147,5,210372
spotify:track:0Fl4eWzVaMUOdXcOrj6F1q,beyoncé,virgo's groove,77,1,0.683,0.85,11,-5.042,0,0.0699,0.0781,1.09e-06,0.741,107.988,4,368758
spotify:track:6ufcuVInt0ocHrUimDjGlb,beyoncé,plastic off the sofa,85,1,0.618,0.712,1,-8.246,1,0.114,0.14,4.53e-06,0.575,97.057,4,254319
spotify:track:1w7cgGZR86yWz1pA2puVJD,beyoncé,heated,93,1,0.785,0.732,1,-5.724,1,0.164,0.0636,0.000807,0.265,110.952,4,260771
spotify:track:5YLGlPYkZBDXieMwzVve7g,"beyoncé, grace jones, tems",move (feat. grace jones & tems),96,1,0.876,0.628,1,-6.595,1,0.0935,0.0165,0.0339,0.0938,118.028,4,203383
spotify:track:1LCm0lFnEsxR2oPqyHLGX9,beyoncé,thique,102,1,0.823,0.536,5,-10.123,0,0.319,0.0616,0.0143,0.326,128.955,4,244792
spotify:track:4DByEumlGTZKSzuVEZ35eo,beyoncé,pure/honey,114,1,0.857,0.558,1,-7.888,1,0.134,0.0122,4.8e-05,0.288,123.973,4,288255
spotify:track:3k4CoiIQXiNBrwrmbBMDxj,beyoncé,all up in your mind,148,1,0.744,0.577,9,-7.228,1,0.0631,0.0672,3.06e-06,0.178,135.869,4,169820
spotify:track:2XMAWynSTIst5KmLSv0Npf,beyoncé,america has a problem,152,1,0.789,0.614,1,-6.491,1,0.0579,0.00348,0.00152,0.283,126.035,4,198898
spotify:track:7KWKWJnbGJ3Soag6Oopion,luísa sonza,cachorrinhas,109,2,0.709,0.696,8,-4.837,0,0.275,0.16,0.0,0.248,98.119,4,134937
spotify:track:5SHpuW2qjkQtFRpE6P9Nks,billie eilish,the 30th,64,2,0.387,0.135,7,-14.398,1,0.051,0.929,0.0,0.0948,82.987,4,216448
spotify:track:5vC8UAOHeG95ehRzZChniB,"l7nnon, dj biel do furduncinho, bianca",ai preto,140,5,0.953,0.57,6,-5.149,1,0.245,0.537,0.0,0.0993,129.947,4,131583
spotify:track:1c2hJSwcCfoPEw1su83Sw0,lady gaga,hold my hand,110,10,0.53,0.612,7,-4.286,1,0.0331,0.0403,0.0,0.393,148.009,3,225280
spotify:track:760jhRscwGbIIe1m1IIQpU,jessica darrow,surface pressure,26,3,0.65,0.584,2,-8.286,1,0.307,0.0174,1.54e-06,0.042,180.088,4,202227
spotify:track:2SLwbpExuoBDZBpjfefCtV,the weeknd,out of time,10,2,0.65,0.76,0,-4.422,0,0.0446,0.255,0.0,0.339,93.057,4,214194
spotify:track:6Ab81Bs9fcOwaTYuBsUUpI,"the game, kanye west",eazy,35,1,0.716,0.551,1,-6.987,1,0.47,0.167,0.0,0.197,82.393,4,234288
spotify:track:0mL82sxCRjrs3br407IdJh,the weeknd,is there someone else?,11,2,0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,134.951,4,199111
spotify:track:4TGwERXRlyQtBdggYTHo6j,"tiago pzk, lit killah, maria becerra, nicki nicole",entre nosotros (remix) [con nicki nicole],53,2,0.7,0.438,5,-5.784,0,0.0433,0.401,0.0,0.373,170.106,3,260000
spotify:track:2KnLkZ3z7PO3kgVGHGqDpD,shawn mendes,it'll be okay,55,7,0.398,0.286,7,-11.881,1,0.033,0.616,0.000146,0.0912,78.262,4,222800
spotify:track:37BZB0z9T8Xu7U3e65qxFy,"the weeknd, ariana grande",save your tears (with ariana grande) (remix),5,39,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,118.091,4,191014
spotify:track:5dXWFMwD7I7zXsInONVl0H,sza,i hate u,19,7,0.535,0.388,7,-9.805,0,0.155,0.507,0.0,0.11,106.703,5,174000
spotify:track:3nOz1U41SZZ0N3fuUWr9nb,emmy meli,i am woman,51,8,0.646,0.471,10,-9.247,1,0.157,0.122,0.0,0.125,170.084,4,232813
spotify:track:3KyKxJ4P3pVCgaZwaq2rUC,the weeknd,gasoline,13,2,0.728,0.741,6,-7.075,0,0.0473,0.000582,0.00206,0.33,123.006,4,212166
spotify:track:2Ghp894n1laIf2w98VeAOJ,the weeknd,how do i make you love me?,14,2,0.805,0.498,7,-7.927,0,0.0737,0.0203,2.37e-05,0.085,121.006,4,214215
spotify:track:2D4dV2KXDTszzJ3p3cFqhA,the weeknd,less than zero,23,2,0.535,0.791,0,-5.55,1,0.0327,0.00096,0.000155,0.0788,142.981,4,211814
spotify:track:7sMBvZCSUl99bJLXZaLa0b,"bruno mars, anderson .paak, silk sonic",smokin out the window,8,11,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,82.03,4,197443
spotify:track:0lEjxUUlKqjqXrVlIHFduD,"gunna, drake",p power (feat. drake),81,1,0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,119.251,4,193347
spotify:track:09gysnJpfQ3ublBmJDfcEC,"amaarae, kali uchis, moliy",sad girlz luv money remix (feat. kali uchis and moliy),23,12,0.87,0.523,1,-8.052,0,0.0602,0.433,2.07e-05,0.113,110.02,4,204764
spotify:track:4b1yxSdlumA8N4fEk4UOZp,"stephanie beatriz, olga merediz, encanto - cast",the family madrigal,87,2,0.594,0.628,1,-6.345,1,0.359,0.12,0.0,0.0582,141.391,4,257213
spotify:track:0eu4C55hL6x29mmeAjytzC,oliver tree,life goes on,15,20,0.7,0.49,0,-5.187,1,0.076,0.186,0.0,0.117,79.982,4,161803
spotify:track:2vgUijXOTRMnWXDtvgMp2b,the weeknd,take my breath,22,2,0.698,0.769,8,-7.154,1,0.0368,0.0128,0.00166,0.238,121.02,4,339023
spotify:track:1c4htMHiolERc0YJvZNdlc,"george henrique & rodrigo, marília mendonça",vai lá em casa hoje,66,9,0.456,0.83,8,-3.646,0,0.281,0.53,0.0,0.968,157.628,4,191524
spotify:track:3XoYqtiWHhsk59frZupImG,"diane guerrero, stephanie beatriz",what else can i do?,101,2,0.718,0.709,4,-5.568,1,0.039,0.258,0.0,0.101,119.974,4,179427
spotify:track:5rohUzwEoRsUvAA1Bf3DLo,sebastian yatra,dos oruguitas,104,2,0.423,0.355,0,-10.565,1,0.0454,0.761,0.0,0.0915,93.788,4,214613
spotify:track:6nkoWsFZeFt5dUdNmlIceh,gusttavo lima,bloqueado - ao vivo,106,4,0.828,0.721,1,-4.274,0,0.0558,0.153,0.0,0.547,129.092,4,168689
spotify:track:6P096SaOzrgGxs8NWOfX7M,"tiago pzk, trueno",salimo de noche,72,12,0.669,0.628,2,-4.177,1,0.0526,0.294,1.83e-05,0.124,83.803,4,177857
spotify:track:3eJH2nAjvNXdmPfBkALiPZ,jason derulo,acapulco,90,15,0.774,0.792,10,-4.021,1,0.0523,0.051,0.0,0.155,122.062,4,139672
spotify:track:5Ts1DYOuouQLgzTaisxWYh,edison lighthouse,love grows (where my rosemary goes),112,3,0.568,0.824,9,-4.613,1,0.0299,0.403,0.0,0.0855,108.625,4,174760
spotify:track:7bp3zmEvpHLa0h32nhDUkB,stromae,l’enfer,113,1,0.4,0.547,2,-8.381,0,0.177,0.33,0.0,0.241,177.595,4,189720
spotify:track:1E5Xu8dur0fAjSP1VpVhAZ,the weeknd,best friends,26,2,0.737,0.564,4,-7.045,0,0.105,0.436,0.0,0.351,90.0,4,163504
spotify:track:4qsOrxBv09HhNSpsgMRXdC,"marília mendonça, maiara & maraisa",esqueça-me se for capaz,67,11,0.799,0.685,6,-5.366,0,0.0725,0.276,0.0,0.13,122.013,4,169059
spotify:track:1NhjYYcYTRywc0di98xHxf,"the weeknd, tyler, the creator","here we go… again (feat. tyler, the creator)",25,2,0.469,0.623,1,-4.432,1,0.0302,0.345,0.0,0.588,134.943,4,209778
spotify:track:68HocO7fx9z0MgDU0ZPHro,niki,every summertime,124,2,0.628,0.676,6,-4.227,1,0.0424,0.393,6.94e-05,0.0978,78.996,4,215687
spotify:track:6IAZHEBUIGJ6NJKxxOBIEr,adele,rolling in the deep,36,16,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,104.948,4,228093
spotify:track:4HzqWEdAbzcVFDv0pvxV4w,maluma,sobrio,41,28,0.762,0.77,5,-2.758,1,0.223,0.138,0.0,0.15,177.998,4,201181
spotify:track:6f3Slt0GbA2bPZlz0aIFXN,tiësto,the business,9,64,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,120.031,4,164000
spotify:track:0yL7K9MzC20uBesZTPY81r,"dj matt d, menor mc, mc gp, vulgo fk",pandora,129,3,0.688,0.458,1,-9.138,0,0.588,0.14,0.0,0.407,124.553,4,177000
spotify:track:4hJhHbkhZFnxmWbAkZRoe0,"fireboy dml, ed sheeran",peru,89,4,0.956,0.417,7,-7.892,0,0.0926,0.572,0.00071,0.0782,108.015,4,187111
spotify:track:29TPjc8wxfz4XMn21O7VsZ,playboi carti,sky,113,14,0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,139.98,4,193234
spotify:track:7n2FZQsaLb7ZRfRPfEeIvr,ive,eleven,103,7,0.828,0.731,9,-3.033,1,0.111,0.0617,0.0,0.048,119.978,4,178453
spotify:track:0k1WUmIRnG3xU6fvvDVfRG,"drake, future, young thug",way 2 sexy (with future & young thug),5,20,0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,136.008,4,257605
spotify:track:1kjs5eR4DMzyB0gm1Z8waV,trueno,dance crip,79,9,0.857,0.766,0,-3.699,1,0.0978,0.108,0.0,0.0817,106.024,4,165019
spotify:track:3JCaq3KDSROg3TXhdiDa9n,"jhay cortez, anuel aa",ley seca,44,20,0.759,0.842,8,-3.758,1,0.096,0.101,0.0,0.134,105.059,4,263253
spotify:track:4pt5fDVTg5GhEvEtlz9dKk,måneskin,i wanna be your slave,8,35,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,132.507,4,173347
spotify:track:5VTjBl3ddZEiG2LrH4VzyR,"zé felipe, mc danny",toma toma vapo vapo,75,8,0.763,0.859,4,-3.3,0,0.0479,0.322,0.0003,0.117,164.055,4,156760
spotify:track:0WSEq9Ko4kFPt8yo3ICd6T,kanye west,praise god,16,19,0.798,0.545,1,-6.466,1,0.168,0.00904,9.48e-05,0.258,118.029,4,226653
spotify:track:1FlL8ycld6uVDDyhV7P5FA,rauw alejandro,cúrame,35,26,0.765,0.625,9,-3.599,0,0.0548,0.584,0.00111,0.112,102.101,4,164706
spotify:track:4cG7HUWYHBV6R6tHn1gxrl,"riton, nightcrawlers, mufasa & hypeman, dopamine",friday (feat. mufasa & hypeman) - dopamine re-edit,15,48,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,122.98,4,169153
spotify:track:4XvcHTUfIlWfyJTRG0aqlo,sleepy hallow,2055,31,27,0.829,0.512,6,-5.865,0,0.187,0.492,0.0,0.12,80.511,4,123987
spotify:track:45bE4HXI0AwGZXfZtMp8JR,tate mcrae,you broke me first,13,78,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,124.148,4,169266
spotify:track:5JCoSi02qi3jJeHdZXMmR8,olivia rodrigo,favorite crime,11,31,0.369,0.272,9,-10.497,1,0.0364,0.866,0.0,0.147,172.929,4,152667
spotify:track:2VxeLyX666F8uXCJ0dZF8B,"lady gaga, bradley cooper",shallow,3,171,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,95.799,4,215733
spotify:track:6E90gq0KO6FYZVOXx8kCcC,masked wolf,astronaut in the ocean,3,53,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,149.996,4,132780
spotify:track:05bfbizlM5AX6Mf1RRyMho,"nio garcia, j balvin, bad bunny",am remix,14,30,0.743,0.655,6,-5.015,0,0.159,0.114,0.0,0.0764,172.031,4,261335
spotify:track:3U4isOIWM3VvDubwSI3y7a,john legend,all of me,110,145,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,119.93,4,269560
spotify:track:1qE8DOtw7zdXHMgZm20eLM,twice,the feels,57,16,0.808,0.903,9,-2.179,1,0.0729,0.0899,0.0,0.0816,120.044,4,198053
spotify:track:6Dy1jexKYriXAVG6evyUTJ,"joel corry, jax jones, charli xcx, saweetie",out out (feat. charli xcx & saweetie),42,21,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,123.97,4,162604
spotify:track:5UlnuulVAVmmesw4VzqHdG,"imagine dragons, arcane, league of legends",enemy - from the series arcane league of legends,171,3,0.722,0.745,7,-4.164,1,0.256,0.247,0.0,0.419,77.029,4,173381
spotify:track:04sN26COy28wTXYj3dMoiZ,billie eilish,bored,51,16,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,119.959,4,180933
spotify:track:6D2TCm4nf5nxAcdGJ7w3QP,"j balvin, maria becerra",qué más pues?,9,34,0.903,0.817,8,-3.972,1,0.095,0.0272,0.000311,0.242,102.014,4,217360
spotify:track:1J14CdDAvBTE1AJYUOwl6C,duncan laurence,arcade,23,52,0.453,0.35,9,-11.639,0,0.0425,0.827,0.00122,0.144,72.017,3,185147
spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,giveon,heartbreak anniversary,8,47,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,89.087,3,198371
spotify:track:5902W4uHWzhtOff1UK7the,"alesso, katy perry",when i’m gone (with katy perry),135,3,0.685,0.886,0,-4.179,1,0.034,0.028,0.0,0.481,125.034,4,161267
spotify:track:3QFInJAm9eyaho5vBzxInN,"baby keem, kendrick lamar",family ties (with kendrick lamar),30,20,0.711,0.611,1,-5.453,1,0.33,0.00588,0.0,0.23,134.093,4,252262
spotify:track:32BeYxKPrig1LefHsC0Xuo,billie eilish,happier than ever - edit,70,17,0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,161.74,3,151444
spotify:track:4cktbXiXOapiLBMprHFErI,maroon 5,memories,2,116,0.775,0.327,11,-7.241,1,0.0557,0.841,0.0,0.0821,91.05,4,189486
spotify:track:7iHHlCbsFou5DZSW5HCPfs,"boza, lunay, lenny tavárez, juhn, beéle",ella - remix,188,1,0.747,0.812,3,-4.274,0,0.111,0.341,0.000131,0.174,180.062,4,330478
spotify:track:18vXApRmJSgQ6wG2ll9AOg,polo g,rapstar,3,40,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,81.039,4,165926
spotify:track:04S1pkp1VaIqjg8zZqknR5,taylor swift,enchanted,61,10,0.535,0.618,8,-3.913,1,0.0273,0.0716,0.000388,0.169,81.975,4,352200
spotify:track:0hQNbQKW2dDATH1ngj4TI6,kep1er,wa da da,191,1,0.785,0.907,10,-2.657,1,0.0938,0.00122,3.11e-06,0.213,126.004,4,183693
spotify:track:0cOa970mzTWAxKtltpkpLc,"tini, maria becerra",miénteme,41,35,0.85,0.541,2,-4.522,1,0.0674,0.161,5.01e-06,0.286,92.003,4,165275
spotify:track:72g37RoelSnovZakG5MwnF,"mari fernandez, marcynho sensação",parada louca,107,3,0.693,0.936,7,-1.322,1,0.0524,0.302,0.0,0.339,166.034,4,179032
spotify:track:40iJIUlhi6renaREYGeIDS,"drake, travis scott",fair trade (with travis scott),3,19,0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,167.937,4,291175
spotify:track:4qu63nuBpdn0qHUHuObEj1,"marshmello, jonas brothers",leave before you love me (with jonas brothers),52,30,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,119.976,4,154983
spotify:track:6gBFPUFcJLzWGx4lenP6h2,travis scott,goosebumps,13,226,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,130.049,4,243837
spotify:track:0bBd6K5X4W7t9GyXcaVOA7,"j balvin, ed sheeran",sigue,45,1,0.889,0.641,7,-4.494,1,0.0668,0.0515,2.75e-05,0.19,87.99,4,159387
spotify:track:3XjN0mvFkQp1FMVM9Ro5hm,daddy yankee,rumbatón,58,1,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,95.004,4,248769
spotify:track:2bdqU7C4softKNcMYDFi96,tate mcrae,chaotic,83,1,0.412,0.382,2,-7.023,0,0.0497,0.59,0.0,0.0931,81.493,3,178721
spotify:track:50eJOxJiGmJ7PBZaTKpje1,"machine gun kelly, blackbear",make up sex (feat. blackbear),91,1,0.665,0.678,5,-4.122,0,0.0315,0.00156,0.0,0.474,131.986,4,122570
spotify:track:6HJIZUOiZDE814XMhRGSZN,yahritza y su esencia,soy el unico,97,1,0.708,0.449,4,-4.369,0,0.0286,0.451,0.0,0.111,84.396,1,214000
spotify:track:2oBMZYteeO8DyXV9gDx6Za,red velvet,feel my rhythm,114,1,0.412,0.94,1,-2.171,1,0.215,0.0648,0.0,0.358,157.964,4,210253
spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,foo fighters,everlong,164,1,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,158.066,4,250547
spotify:track:65MqlYPOWReasKWcuCaOCW,daddy yankee,remix,166,1,0.819,0.781,1,-4.879,1,0.0547,0.0323,0.0012,0.121,100.062,4,163680
spotify:track:3tBZ60j1jQ7NJm8IjelyQe,"machine gun kelly, willow",emo girl (feat. willow),111,2,0.412,0.881,2,-3.502,1,0.087,0.00039,5.82e-05,0.923,165.012,4,159096
spotify:track:0MMyJUC3WNnFS1lit5pTjk,olivia rodrigo,"jealousy, jealousy",17,29,0.695,0.575,10,-6.334,0,0.116,0.198,0.0,0.0614,163.929,4,173160
spotify:track:272vIYVYzfAgHUQRUYWmhP,"daddy yankee, sech",para siempre,193,1,0.794,0.828,8,-5.883,0,0.0756,0.0999,0.0,0.102,90.015,4,210333
spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,bruno mars,just the way you are,133,22,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,109.021,4,220734
spotify:track:50kpGaPAhYJ3sGmk6vplg0,justin bieber,love yourself,62,50,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,100.418,4,233720
spotify:track:51Zw1cKDgkad0CXv23HCMU,harry styles,daylight,10,2,0.686,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,145.5,3,164533
spotify:track:3i058E8uxTsYqJ5NWZzqSj,harry styles,little freak,8,2,0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,141.96,4,202183
spotify:track:06JvOZ39sK8D8SqiqfaxDU,"kanye west, xxxtentacion",true love,24,1,0.712,0.861,5,-5.487,0,0.25,0.0182,6.09e-06,0.511,84.042,4,148571
spotify:track:4j6kId9QIqhoXvqHKgSKa0,harry styles,grapejuice,11,2,0.645,0.721,5,-4.394,1,0.0336,0.357,0.143,0.204,182.928,4,191959
spotify:track:0rzaRSujxA0bKyjJl6vHYq,harry styles,satellite,14,2,0.576,0.457,0,-6.473,1,0.0304,0.143,3.05e-05,0.0917,138.984,4,218577
spotify:track:2FeBslNBMdR9V58uv6hd2t,kendrick lamar,n95,3,3,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,139.956,4,195950
spotify:track:1mw0RgNXIpYRyyCdBQbLgA,harry styles,love of my life,15,2,0.555,0.536,7,-8.233,1,0.0452,0.669,0.0,0.0623,118.057,4,191638
spotify:track:35TyJIMR3xRouUuo2sjS6v,harry styles,cinema,13,2,0.829,0.644,9,-7.696,0,0.0427,0.354,0.0511,0.0944,105.993,4,243508
spotify:track:69w5X6uTrOaWM32IetSzvO,harry styles,daydreaming,16,2,0.707,0.811,4,-5.298,0,0.0304,0.311,0.0152,0.131,113.971,4,187342
spotify:track:2NcQic8JxdjAlAHuNbOIRE,harry styles,keep driving,19,2,0.721,0.479,9,-9.669,1,0.226,0.321,0.00156,0.182,164.948,3,140242
spotify:track:6gI9b2VsoWhjhIuIeToDVs,"kendrick lamar, blxst, amanda reifer",die hard,8,3,0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,100.988,4,239027
spotify:track:6qj02zSeEJGWZ4c0dn5QzJ,harry styles,boyfriends,22,2,0.417,0.202,0,-10.976,1,0.0357,0.935,0.0,0.108,118.029,4,194544
spotify:track:6hFwju6M40CKovKBPu5IpY,jovem dionisio,acorda pedrinho,77,2,0.876,0.359,11,-11.169,0,0.341,0.187,1.71e-06,0.666,124.016,4,173085
spotify:track:18HOjcvTVV7W8YzBuOsAPS,bad bunny,un verano sin ti,20,4,0.503,0.496,5,-9.123,0,0.0556,0.693,0.0,0.123,187.844,4,148143
spotify:track:2NMjggapJcXXM7WccGEBUO,bad bunny,enséñame a bailar,27,4,0.81,0.789,8,-5.08,1,0.0846,0.191,1.08e-05,0.467,105.009,4,176000
spotify:track:6EbVuwU7EnKeF2hdpViXCH,"sleepy hallow, 347aidan",die young (feat. 347aidan),97,1,0.808,0.582,11,-6.26,1,0.338,0.827,0.0,0.111,77.471,4,148817
spotify:track:1r8ZCjfrQxoy2wVaBUbpwg,the kid laroi,thousand miles,18,6,0.376,0.657,7,-4.658,1,0.0768,0.0858,0.0,0.0884,80.565,4,164782
spotify:track:0UvZcEfpzVyx47QsRbjyBz,bad bunny,el apagón,28,4,0.629,0.698,8,-4.485,1,0.308,0.0509,0.00166,0.0909,117.765,4,201816
spotify:track:63WuQOXohQIxOxIFA2K7bR,måneskin,supermodel,89,3,0.636,0.876,7,-3.413,1,0.0555,0.00164,0.0,0.117,120.983,4,148064
spotify:track:0wihfILRNOwE2156Shezc8,bad bunny,agosto,30,4,0.849,0.584,1,-8.195,0,0.115,0.0929,6.18e-06,0.492,115.018,4,139041
spotify:track:3sa06xVNmLLYIxdNNmVQN8,"jax jones, mnek",where did you go? (feat. mnek),116,7,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,127.034,4,177689
spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,the goo goo dolls,iris,124,5,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,155.925,3,289533
spotify:track:5oH4DQAuu1J1800RzUsBWa,"psy, suga",that that (prod. & feat. suga of bts),21,5,0.905,0.962,4,-3.197,1,0.0856,0.0299,0.0,0.0272,129.969,4,174647
spotify:track:6kYGOFNUMxpab09L5Ukoke,kendrick lamar,rich spirit,17,3,0.852,0.421,10,-9.153,0,0.208,0.428,2.28e-06,0.106,95.977,4,202285
spotify:track:0LnS7aOdOdI1dNKZqdOLz4,jack harlow,dua lipa,37,4,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,158.022,4,135053
spotify:track:1qMMYpVatbRITKCfq1gasi,future,puffin on zootiez,40,5,0.883,0.657,8,-5.748,1,0.305,0.0603,0.0,0.128,124.992,4,172933
spotify:track:2NWaWZZLFMcr5P4uI2KvWy,victor cibrian,en el radio un cochinero,148,1,0.696,0.623,6,-8.738,0,0.0438,0.466,8.61e-06,0.0983,154.028,3,223431
spotify:track:30W8VKHrAZmHzObnwAoc1u,"mora, sech",tus lágrimas,93,6,0.683,0.714,1,-4.898,1,0.252,0.181,1e-06,0.111,173.963,4,174483
spotify:track:3ehHqgYRzmeUi345MfHS2N,"morat, duki",parís,130,2,0.582,0.804,11,-4.155,1,0.0389,0.0493,0.0,0.0624,138.014,4,182188
spotify:track:3jjujdWJ72nww5eGnfs2E7,harry styles,adore you,6,104,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,99.048,4,207133
spotify:track:296nXCOv97WJNRWzIBQnoj,le sserafim,fearless,149,4,0.863,0.62,7,-7.167,1,0.135,0.0508,0.00324,0.129,103.971,4,168437
spotify:track:6Jkm5kUldvIqxzI1Pa7nXH,leah kate,10 things i hate about you,117,6,0.544,0.786,8,-2.97,1,0.0501,0.00991,0.0,0.169,153.967,4,157138
spotify:track:0Q5VnK2DYzRyfqQRJuUtvi,ive,love dive,51,8,0.703,0.709,1,-4.169,0,0.0433,0.00379,5.43e-05,0.333,117.941,4,177187
spotify:track:2qmG7dokbGpDGD0T5wORWt,"matheus fernandes, xand avião",balanço da rede,171,2,0.764,0.796,6,-4.611,0,0.033,0.193,0.0,0.0853,140.072,4,166436
spotify:track:75UMtPC77vqKRwfSuYuNPO,kevin kaarl,san lucas,149,5,0.577,0.363,7,-12.378,1,0.0263,0.86,0.000282,0.0868,91.511,4,247197
spotify:track:3tYTyAt1q6BFBiGyYVOLhi,"kendrick lamar, kodak black",silent hill,21,3,0.907,0.577,1,-6.737,0,0.0767,0.438,3.19e-05,0.137,140.07,4,220779
spotify:track:05zd5Nv0e02ZqrlC8A2cwx,kendrick lamar,united in grief,11,3,0.529,0.845,8,-8.142,1,0.404,0.244,0.0,0.143,85.63,3,255378
spotify:track:2XRn6Qu0Wd1KvOND8JbaTx,luciano,beautiful girl,59,5,0.839,0.412,11,-8.816,0,0.0935,0.287,0.000796,0.101,139.901,4,179187
